transaction_id,account_id,transaction_date,transaction_type,amount,channel,merchant_category,is_flagged,customer_id
509076,100323,2023-04-23 12:22:00,Debit,81823.88,ATM,Rent,N,241
509077,100313,2023-11-13 18:59:00,Debit,1766.05,UPI,Salary,N,882
509078,100584,2023-04-15 15:12:00,Debit,9868.43,NetBanking,Shopping,N,558
509079,101294,2023-11-21 21:30:00,Debit,22483.07,ATM,Fuel,N,1188
509080,100762,2023-11-13 21:02:00,Debit,2380.46,UPI,Shopping,N,1037
509081,100295,2023-01-10 17:32:00,Debit,54140.4,Card,Shopping,N,426
509082,100656,2023-06-17 19:06:00,Credit,6655.42,UPI,Fuel,N,866
509083,100786,2023-10-11 02:04:00,Credit,6564.97,Card,Salary,N,544
509084,100223,2023-12-17 10:36:00,Credit,3696.61,Card,Rent,N,921
509085,100075,2023-04-02 22:49:00,Credit,5195.53,Branch,Groceries,N,191
509086,100102,2023-09-28 05:30:00,Debit,13026.64,UPI,Rent,N,493
509087,100885,2023-03-17 16:31:00,Debit,8514.8,UPI,Groceries,N,864
509088,100173,2023-12-21 18:38:00,Credit,3323.51,UPI,Shopping,N,616
509089,101028,2023-10-15 13:13:00,Debit,24943.22,UPI,Shopping,N,329
509090,100395,2023-06-03 20:24:00,Debit,1063.91,NetBanking,Rent,Y,45
509091,100833,2023-03-15 00:10:00,Debit,27095.61,Card,Fuel,N,99
509092,101004,2023-09-17 06:57:00,Debit,4922.49,Branch,Shopping,N,237
509093,100167,2023-04-30 20:44:00,Debit,10374.81,UPI,Electronics,N,191
509094,100300,2023-07-20 11:15:00,Credit,7296.31,NetBanking,Electronics,N,499
509095,100118,2023-08-11 23:12:00,Credit,12780.57,UPI,Salary,N,144
509096,100512,2023-05-21 00:26:00,Debit,23943.79,NetBanking,Rent,N,247
509097,100612,2023-06-05 21:16:00,Debit,68190.45,UPI,Rent,N,378
509098,101199,2023-03-25 13:25:00,Debit,5580.53,Card,Salary,N,353
509099,100159,2023-09-13 11:55:00,Debit,12204.97,UPI,Salary,N,21
509100,101408,2023-01-30 16:54:00,Credit,9510.6,UPI,Groceries,N,637
509101,101251,2023-10-22 15:46:00,Debit,102675.67,Card,Groceries,N,163
509102,101062,2023-08-17 20:49:00,Credit,24925.45,NetBanking,Electronics,N,920
509103,100463,2023-01-08 00:11:00,Debit,7689.66,Card,Fuel,N,101
509104,101455,2023-11-02 04:59:00,Debit,9819.14,UPI,Rent,N,7
509105,100104,2023-04-17 05:51:00,Credit,4334.58,UPI,Electronics,N,665
509106,100982,2023-10-30 05:52:00,Credit,21212.61,UPI,Electronics,N,147
509107,101217,2023-06-19 08:19:00,Credit,28085.46,NetBanking,Fuel,N,447
509108,100250,2023-07-25 22:22:00,Credit,50380.46,UPI,Electronics,N,999
509109,101037,2023-07-16 22:28:00,Credit,12614.75,NetBanking,Electronics,N,837
509110,100567,2023-08-04 09:55:00,Credit,16761.02,Card,Fuel,N,730
509111,100597,2023-06-12 11:26:00,Credit,8960.45,ATM,Electronics,N,1095
509112,100621,2023-09-26 04:57:00,Debit,14190.65,NetBanking,Rent,N,1173
509113,100555,2023-12-14 17:42:00,Debit,6532.9,Card,Salary,N,199
509114,101412,2023-12-25 06:45:00,Debit,20173.37,UPI,Fuel,N,506
509115,100071,2023-06-22 09:21:00,Debit,444.43,UPI,Shopping,N,1119
509116,100956,2023-08-16 06:47:00,Credit,533.04,UPI,Salary,N,580
509117,100973,2023-07-24 19:03:00,Debit,18988.1,ATM,Rent,Y,1054
509118,100438,2023-11-16 03:05:00,Debit,40135.93,UPI,Shopping,N,917
509119,101068,2023-01-20 05:19:00,Credit,15105.24,Card,Electronics,N,109
509120,101296,2023-08-26 06:33:00,Debit,19548.36,UPI,Electronics,N,338
509121,101038,2023-02-18 00:11:00,Debit,26153.47,NetBanking,Shopping,N,423
509122,101395,2023-02-03 12:55:00,Debit,6833.6,Card,Shopping,N,283
509123,101136,2023-05-04 18:53:00,Credit,1816.25,NetBanking,Electronics,N,314
509124,101403,2023-05-07 05:53:00,Debit,40666.62,UPI,Salary,N,948
509125,100314,2023-11-02 08:26:00,Credit,41947.99,Card,Shopping,N,363
509126,101439,2023-12-07 01:38:00,Debit,8846.66,NetBanking,Groceries,N,912
509127,100485,2023-09-15 13:02:00,Credit,3772.59,UPI,Salary,N,1118
509128,100169,2023-02-21 00:57:00,Debit,33533.66,Branch,Groceries,N,1059
509129,100888,2023-07-12 18:00:00,Debit,18586.96,UPI,Salary,N,859
509130,100803,2023-10-27 11:18:00,Debit,223.94,UPI,Rent,Y,11
509131,100246,2023-01-06 20:29:00,Debit,1809.62,ATM,Salary,N,1156
509132,100266,2023-04-11 14:15:00,Debit,61395.33,UPI,Salary,N,961
509133,100849,2023-09-28 08:26:00,Debit,683.11,NetBanking,Fuel,N,1125
509134,100243,2023-07-26 00:04:00,Debit,5080.89,UPI,Shopping,N,442
509135,101324,2023-02-09 09:33:00,Credit,12027.58,ATM,Electronics,N,49
509136,101351,2023-11-28 12:01:00,Debit,3156.65,Card,Electronics,N,358
509137,100530,2023-12-24 04:07:00,Credit,4060.54,Card,Shopping,N,1073
509138,100847,2023-03-05 03:09:00,Credit,6630.38,UPI,Electronics,N,71
509139,101004,2023-02-27 05:59:00,Debit,4811.51,Card,Groceries,N,237
509140,100342,2023-01-04 12:01:00,Debit,24495.42,UPI,Rent,N,398
509141,101273,2023-12-01 17:26:00,Debit,10505.44,Card,Groceries,N,349
509142,100760,2023-05-11 03:57:00,Credit,4998.84,NetBanking,Fuel,N,112
509143,101404,2023-07-08 11:14:00,Credit,5733.41,UPI,Fuel,Y,665
509144,100798,2023-04-19 20:40:00,Debit,710.22,UPI,Shopping,N,255
509145,100532,2023-07-27 14:22:00,Debit,859.8,ATM,Salary,N,666
509146,100864,2023-04-02 19:28:00,Debit,19082.81,UPI,Fuel,Y,804
509147,101405,2023-10-17 07:57:00,Credit,1897.15,UPI,Fuel,N,1149
509148,100042,2023-11-11 16:12:00,Credit,9788.14,UPI,Rent,N,48
509149,101369,2023-01-22 10:53:00,Credit,27812.16,ATM,Fuel,N,502
509150,100599,2023-02-14 12:44:00,Credit,6993.76,UPI,Salary,N,1043
509151,101285,2023-01-26 02:51:00,Debit,6464.04,ATM,Electronics,N,372
509152,100306,2023-09-20 15:18:00,Credit,31059.23,ATM,Groceries,N,146
509153,100809,2023-05-18 04:36:00,Credit,30120.59,Card,Groceries,Y,1009
509154,100862,2023-10-29 13:59:00,Debit,31921.06,NetBanking,Groceries,N,863
509155,101264,2023-01-17 19:13:00,Debit,12826.47,ATM,Salary,N,453
509156,100679,2023-07-08 11:02:00,Debit,45743.7,UPI,Rent,N,854
509157,101337,2023-10-06 05:15:00,Credit,25735.89,UPI,Salary,N,123
509158,100731,2023-01-15 04:10:00,Debit,8158.43,Card,Groceries,N,882
509159,100441,2023-04-06 03:48:00,Debit,14995.76,NetBanking,Salary,N,1121
509160,100933,2023-01-17 11:53:00,Debit,2048.03,Card,Salary,Y,207
509161,100903,2023-02-20 14:18:00,Debit,12122.09,UPI,Salary,N,898
509162,100133,2023-06-17 06:59:00,Debit,4680.55,NetBanking,Electronics,N,1014
509163,100719,2023-05-19 19:19:00,Debit,5101.64,Card,Salary,N,343
509164,100051,2023-02-09 06:16:00,Credit,2115.29,UPI,Rent,N,600
509165,100618,2023-06-21 06:41:00,Debit,6752.16,Card,Electronics,N,1178
509166,100392,2023-02-26 07:47:00,Credit,9949.06,UPI,Shopping,N,1082
509167,100696,2023-05-01 23:54:00,Credit,13857.66,ATM,Shopping,N,266
509168,100523,2023-10-02 14:14:00,Debit,5554.83,UPI,Salary,Y,810
509169,100508,2023-12-25 13:07:00,Debit,23671.17,UPI,Fuel,N,1103
509170,100354,2023-05-23 20:00:00,Debit,11139.57,Card,Groceries,N,897
509171,100867,2023-04-05 15:29:00,Debit,15343.83,NetBanking,Electronics,N,101
509172,100973,2023-12-07 06:52:00,Credit,4988.94,UPI,Fuel,N,1054
509173,101419,2023-02-22 17:47:00,Credit,25341.09,UPI,Groceries,N,1127
509174,100956,2023-07-25 01:22:00,Debit,14783.44,ATM,Rent,N,580
509175,100096,2023-12-19 02:34:00,Credit,29845.48,NetBanking,Fuel,N,735
509176,100106,2023-01-16 19:43:00,Credit,2714.44,UPI,Rent,N,871
509177,100678,2023-01-30 03:09:00,Credit,7286.59,NetBanking,Rent,N,981
509178,100513,2023-01-23 11:49:00,Debit,1898.93,NetBanking,Fuel,N,531
509179,101266,2023-05-11 00:31:00,Credit,3741.15,ATM,Fuel,N,988
509180,100856,2023-07-23 14:32:00,Debit,7626.69,UPI,Electronics,N,221
509181,100790,2023-10-23 08:57:00,Credit,33847.32,UPI,Rent,N,1193
509182,100515,2023-03-29 20:12:00,Debit,12314.16,UPI,Fuel,N,538
509183,100898,2023-10-16 02:18:00,Credit,6115.64,UPI,Rent,Y,59
509184,101085,2023-03-15 20:11:00,Debit,20709.51,NetBanking,Salary,N,1186
509185,101440,2023-06-10 09:56:00,Credit,398.18,UPI,Salary,N,761
509186,101008,2023-10-21 03:36:00,Credit,7032.73,UPI,Salary,N,1177
509187,101318,2023-05-10 07:26:00,Debit,13875.58,ATM,Rent,N,10
509188,100737,2023-04-30 07:53:00,Debit,13228.57,NetBanking,Rent,N,309
509189,100302,2023-02-06 01:44:00,Credit,14130.49,UPI,Fuel,N,866
509190,101194,2023-01-22 13:07:00,Debit,3664.36,Card,Fuel,N,1037
509191,100646,2023-03-27 17:32:00,Debit,6266.5,ATM,Electronics,N,214
509192,101065,2023-12-06 17:52:00,Credit,40328.16,Card,Electronics,N,1100
509193,100231,2023-02-18 01:11:00,Credit,54830.77,NetBanking,Electronics,N,1117
509194,101433,2023-02-04 01:08:00,Debit,5710.33,UPI,Shopping,N,449
509195,100738,2023-02-07 02:45:00,Debit,15613.61,ATM,Groceries,N,906
509196,100997,2023-08-02 10:16:00,Credit,4242.17,Card,Salary,N,486
509197,100297,2023-08-19 13:08:00,Credit,6995.54,NetBanking,Rent,N,1103
509198,100455,2023-10-24 06:02:00,Debit,23677.41,UPI,Shopping,N,13
509199,101081,2023-02-04 19:11:00,Debit,10532.61,UPI,Salary,N,989
509200,100942,2023-05-25 11:58:00,Debit,28515.85,UPI,Rent,N,333
509201,100240,2023-03-24 05:43:00,Credit,14962.8,NetBanking,Shopping,N,625
509202,101200,2023-04-30 09:54:00,Debit,14970.11,NetBanking,Groceries,N,1081
509203,101087,2023-11-12 08:54:00,Debit,617.01,ATM,Rent,N,1062
509204,100551,2023-04-10 11:40:00,Debit,20874.65,UPI,Electronics,N,1095
509205,100138,2023-10-09 00:19:00,Debit,57259.96,UPI,Shopping,N,1031
509206,100454,2023-07-15 16:13:00,Credit,9709.13,Card,Salary,N,114
509207,101473,2023-02-22 09:30:00,Debit,2689.97,Branch,Salary,N,307
509208,101250,2023-05-06 23:05:00,Debit,56669.36,NetBanking,Salary,N,822
509209,100443,2023-06-06 08:35:00,Debit,5240.01,Card,Groceries,N,56
509210,101230,2023-01-09 01:13:00,Debit,7994.11,ATM,Shopping,N,1190
509211,100027,2023-01-20 08:45:00,Credit,1307.85,Branch,Salary,N,345
509212,100457,2023-10-07 12:27:00,Debit,1862.12,NetBanking,Fuel,N,447
509213,100695,2023-05-03 06:10:00,Credit,3761.02,UPI,Electronics,N,920
509214,100710,2023-05-11 05:42:00,Debit,12026.57,Card,Electronics,N,1017
509215,100849,2023-11-14 14:03:00,Debit,12339.53,ATM,Rent,N,1125
509216,100949,2023-09-26 13:12:00,Debit,14080.35,Card,Groceries,N,868
509217,100107,2023-09-24 21:15:00,Credit,13249.45,Branch,Rent,N,732
509218,100444,2023-02-18 09:08:00,Debit,10354.99,UPI,Rent,N,720
509219,100036,2023-04-02 14:36:00,Credit,24399.8,Card,Electronics,N,872
509220,100597,2023-02-08 03:29:00,Debit,40848.73,ATM,Shopping,N,1095
509221,100155,2023-08-12 11:41:00,Debit,4815.76,NetBanking,Shopping,Y,1190
509222,101193,2023-12-29 19:39:00,Debit,2192.27,UPI,Fuel,N,84
509223,100796,2023-01-16 15:23:00,Credit,8403.06,Card,Groceries,N,924
509224,100272,2023-12-08 11:35:00,Debit,501.67,UPI,Groceries,N,125
509225,101444,2023-10-14 01:40:00,Credit,32324.66,UPI,Groceries,N,394
509226,101208,2023-05-11 12:10:00,Credit,4210.76,UPI,Fuel,N,839
509227,101261,2023-08-13 05:06:00,Debit,12054.19,ATM,Groceries,N,128
509228,101465,2023-03-11 01:00:00,Debit,1934.12,Branch,Salary,Y,1052
509229,100981,2023-12-13 17:10:00,Debit,12186.59,UPI,Fuel,N,1195
509230,100122,2023-03-16 18:04:00,Debit,696.61,UPI,Rent,N,1039
509231,101441,2023-01-14 14:00:00,Debit,22067.52,UPI,Salary,N,705
509232,101399,2023-10-05 11:56:00,Debit,46757.54,ATM,Shopping,N,1097
509233,101350,2023-02-03 03:56:00,Credit,5600.36,UPI,Rent,N,1114
509234,100150,2023-06-30 11:16:00,Credit,4580.43,Branch,Groceries,Y,331
509235,100707,2023-03-08 11:36:00,Credit,9012.97,ATM,Fuel,N,352
509236,100995,2023-06-25 12:36:00,Debit,14612.72,NetBanking,Shopping,N,983
509237,100153,2023-09-21 17:25:00,Debit,3241.61,Card,Salary,N,899
509238,101041,2023-03-04 06:21:00,Debit,24491.74,Card,Fuel,N,1105
509239,100551,2023-04-05 22:47:00,Debit,3419.71,NetBanking,Fuel,N,1095
509240,100845,2023-08-26 09:45:00,Debit,182.34,NetBanking,Shopping,N,836
509241,101372,2023-04-13 23:23:00,Debit,11242.96,UPI,Fuel,N,549
509242,101483,2023-01-24 14:11:00,Credit,1935.05,NetBanking,Rent,N,914
509243,101226,2023-01-05 17:18:00,Credit,18071.79,ATM,Fuel,N,326
509244,101447,2023-04-26 20:11:00,Debit,2849.29,UPI,Groceries,N,1127
509245,100280,2023-11-03 21:36:00,Credit,25605.25,Card,Salary,N,318
509246,100422,2023-03-07 20:45:00,Credit,9633.6,UPI,Electronics,N,583
509247,100993,2023-05-20 19:52:00,Debit,12630.27,ATM,Fuel,N,127
509248,101489,2023-01-29 03:03:00,Debit,3197.71,NetBanking,Salary,N,602
509249,100804,2023-07-12 03:32:00,Credit,2479.45,UPI,Rent,N,26
509250,100355,2023-04-01 22:22:00,Credit,15066.27,UPI,Rent,N,219
509251,100378,2023-04-28 07:25:00,Credit,4524.84,Branch,Fuel,N,2
509252,101148,2023-07-19 04:47:00,Debit,7414.59,ATM,Shopping,N,657
509253,100080,2023-10-18 19:03:00,Debit,9893.02,UPI,Shopping,N,267
509254,100988,2023-06-10 20:40:00,Debit,4013.34,NetBanking,Fuel,N,262
509255,100233,2023-03-09 08:06:00,Credit,23902.22,NetBanking,Shopping,N,597
509256,100154,2023-02-15 12:35:00,Debit,42157.95,UPI,Groceries,N,1099
509257,100907,2023-02-05 08:53:00,Debit,8581.69,UPI,Electronics,N,991
509258,101433,2023-11-12 13:14:00,Debit,37533.15,NetBanking,Shopping,N,449
509259,101055,2023-11-01 19:46:00,Debit,32243.11,UPI,Fuel,N,529
509260,100371,2023-01-17 03:21:00,Debit,2823.68,ATM,Fuel,N,1005
509261,100323,2023-09-23 01:06:00,Debit,2956.19,UPI,Groceries,N,241
509262,100332,2023-08-21 14:56:00,Debit,9834.23,Card,Rent,N,459
509263,100243,2023-05-28 21:01:00,Debit,11293.7,UPI,Shopping,N,442
509264,100430,2023-04-30 20:28:00,Debit,6358.43,ATM,Electronics,N,270
509265,101206,2023-07-15 11:51:00,Debit,5729.59,UPI,Rent,N,730
509266,100809,2023-07-10 04:59:00,Debit,8567.81,UPI,Fuel,N,1009
509267,101497,2023-06-11 04:21:00,Debit,17690.95,UPI,Electronics,N,176
509268,100376,2023-02-04 06:28:00,Credit,1422.53,UPI,Fuel,N,608
509269,100081,2023-02-19 03:22:00,Debit,18698.25,NetBanking,Groceries,N,485
509270,100420,2023-03-12 05:32:00,Debit,39204.13,NetBanking,Groceries,N,169
509271,100467,2023-09-17 08:39:00,Debit,21727.53,Card,Rent,N,1190
509272,101452,2023-05-20 07:16:00,Debit,3291.9,ATM,Salary,N,315
509273,101081,2023-10-26 02:22:00,Debit,1473.2,UPI,Rent,N,989
509274,101346,2023-07-20 19:59:00,Debit,10211.36,UPI,Electronics,N,747
509275,101290,2023-07-06 12:54:00,Credit,47092.57,UPI,Groceries,N,1126
509276,101251,2023-09-01 20:21:00,Credit,25743.79,Card,Rent,N,163
509277,100829,2023-12-27 02:51:00,Debit,12508.19,UPI,Groceries,N,524
509278,100804,2023-11-18 21:13:00,Debit,2414.44,Branch,Salary,N,26
509279,101078,2023-01-16 00:03:00,Credit,18867.89,Card,Rent,N,1051
509280,100978,2023-06-28 15:41:00,Debit,25249.56,Branch,Groceries,N,697
509281,100004,2023-06-21 02:41:00,Debit,41116.48,ATM,Fuel,N,937
509282,101463,2023-09-18 19:54:00,Credit,14305.74,ATM,Shopping,N,498
509283,101334,2023-01-29 04:04:00,Debit,10937.58,UPI,Salary,N,236
509284,100603,2023-02-12 15:22:00,Credit,14581.51,Card,Shopping,N,619
509285,101113,2023-04-24 11:23:00,Debit,43137.16,Branch,Fuel,N,1159
509286,100320,2023-08-01 20:44:00,Debit,14938.05,UPI,Shopping,N,532
509287,101399,2023-11-10 03:59:00,Credit,4567.84,UPI,Electronics,N,1097
509288,100501,2023-05-09 09:54:00,Debit,15265.26,UPI,Salary,N,157
509289,101258,2023-09-09 07:44:00,Debit,31872.06,Branch,Groceries,N,660
509290,101361,2023-03-11 08:59:00,Debit,12655.33,UPI,Fuel,N,1014
509291,100571,2023-09-25 15:26:00,Debit,10578.39,NetBanking,Electronics,N,610
509292,100185,2023-12-08 21:51:00,Debit,19928.36,UPI,Fuel,N,383
509293,101462,2023-07-14 21:25:00,Debit,16325.83,NetBanking,Salary,N,276
509294,100556,2023-10-15 13:22:00,Credit,975.37,ATM,Shopping,N,1185
509295,101204,2023-04-14 19:02:00,Credit,19481.74,UPI,Fuel,N,259
509296,101100,2023-06-16 18:19:00,Debit,7952.32,Card,Fuel,N,194
509297,100893,2023-07-30 16:40:00,Credit,42527.43,NetBanking,Rent,N,294
509298,101296,2023-07-29 11:52:00,Debit,53105.33,ATM,Groceries,N,338
509299,100055,2023-06-15 11:26:00,Debit,9033.2,Card,Fuel,N,516
509300,100863,2023-10-16 02:38:00,Debit,52107.58,UPI,Rent,N,848
509301,100077,2023-10-27 05:04:00,Credit,5683.8,NetBanking,Shopping,N,521
509302,100296,2023-11-02 21:14:00,Debit,17315.99,UPI,Groceries,Y,977
509303,101243,2023-09-17 16:45:00,Debit,1270.31,UPI,Salary,N,650
509304,101301,2023-11-12 02:26:00,Credit,2449.62,UPI,Salary,N,615
509305,100746,2023-04-21 11:38:00,Debit,30084.62,UPI,Rent,N,943
509306,101290,2023-11-09 16:04:00,Debit,33734.21,ATM,Rent,N,1126
509307,100900,2023-03-17 14:53:00,Debit,11508.91,ATM,Salary,N,836
509308,100043,2023-10-27 10:41:00,Debit,6327.58,ATM,Electronics,N,551
509309,101385,2023-07-29 17:18:00,Debit,9095.51,UPI,Shopping,N,511
509310,101252,2023-05-26 01:54:00,Debit,30660.05,UPI,Groceries,N,514
509311,100227,2023-05-17 18:00:00,Debit,3654.71,NetBanking,Groceries,N,310
509312,101087,2023-02-20 03:27:00,Debit,5340.6,NetBanking,Rent,N,1062
509313,100171,2023-07-31 20:09:00,Debit,23187.69,UPI,Shopping,N,387
509314,100963,2023-02-02 23:02:00,Credit,41162.83,ATM,Groceries,N,231
509315,100762,2023-03-18 08:30:00,Debit,1562.99,UPI,Electronics,N,1037
509316,100850,2023-09-16 11:43:00,Credit,24527.19,NetBanking,Groceries,N,768
509317,100307,2023-12-31 02:51:00,Credit,15637.45,Branch,Rent,N,582
509318,100568,2023-10-18 01:32:00,Debit,4035.51,UPI,Fuel,N,556
509319,100992,2023-01-14 18:41:00,Debit,21247.57,Card,Fuel,N,92
509320,100034,2023-02-11 20:53:00,Debit,19624.67,UPI,Rent,N,481
509321,100827,2023-07-28 12:56:00,Credit,2397.79,UPI,Fuel,N,1008
509322,100130,2023-12-04 23:53:00,Debit,10564.89,ATM,Shopping,N,305
509323,101418,2023-08-31 18:10:00,Debit,21400.32,ATM,Groceries,N,404
509324,101175,2023-12-10 09:55:00,Debit,3289.44,Card,Rent,N,1165
509325,100655,2023-11-06 17:26:00,Debit,9419.82,Card,Rent,N,330
509326,100630,2023-02-01 20:36:00,Debit,2030.14,NetBanking,Rent,N,364
509327,101408,2023-10-31 20:23:00,Credit,5597.31,ATM,Fuel,N,637
509328,101041,2023-06-22 22:44:00,Debit,3787.45,ATM,Salary,N,1105
509329,100594,2023-12-02 18:18:00,Debit,10650.12,ATM,Fuel,N,180
509330,101038,2023-10-21 18:52:00,Credit,2383.56,UPI,Rent,N,423
509331,100081,2023-06-13 11:48:00,Credit,7346.96,Card,Groceries,N,485
509332,101231,2023-07-29 06:46:00,Debit,4927.13,NetBanking,Shopping,N,642
509333,100204,2023-06-30 04:47:00,Debit,20659.2,UPI,Salary,N,804
509334,101403,2023-03-07 16:45:00,Debit,18143.09,Branch,Rent,N,948
509335,100023,2023-05-01 18:08:00,Debit,1596.15,Card,Shopping,N,429
509336,100614,2023-12-27 14:05:00,Debit,46119.35,Card,Fuel,N,535
509337,101186,2023-10-13 00:12:00,Debit,20578.74,Branch,Electronics,N,1131
509338,100144,2023-01-04 11:19:00,Debit,14455.08,ATM,Rent,N,215
509339,100104,2023-10-17 18:02:00,Credit,9842.74,UPI,Groceries,N,665
509340,101406,2023-08-18 22:24:00,Debit,3038.81,Card,Electronics,N,67
509341,101479,2023-11-13 16:50:00,Debit,49158.84,NetBanking,Electronics,N,292
509342,101441,2023-07-29 00:14:00,Credit,218.34,UPI,Fuel,N,705
509343,100324,2023-01-20 10:48:00,Credit,17788.28,UPI,Fuel,N,536
509344,101195,2023-06-07 00:12:00,Debit,10722.22,UPI,Shopping,N,693
509345,100576,2023-09-17 22:35:00,Debit,35031.15,UPI,Salary,N,996
509346,100274,2023-11-30 18:07:00,Credit,7287.42,NetBanking,Rent,N,59
509347,100452,2023-05-05 17:14:00,Debit,11067.24,UPI,Shopping,N,130
509348,100881,2023-05-17 05:56:00,Credit,20441.68,NetBanking,Salary,N,1093
509349,100125,2023-10-22 02:58:00,Credit,831.03,NetBanking,Salary,N,183
509350,101407,2023-10-09 23:13:00,Debit,940.23,NetBanking,Electronics,N,6
509351,100317,2023-07-23 16:21:00,Credit,3667.63,UPI,Fuel,N,521
509352,100107,2023-03-01 22:20:00,Credit,2474.82,Card,Electronics,N,732
509353,100907,2023-09-25 19:52:00,Debit,196.96,Branch,Rent,N,991
509354,101487,2023-01-01 03:08:00,Debit,14732.25,UPI,Salary,N,39
509355,100430,2023-06-12 21:57:00,Credit,23939.97,UPI,Salary,N,270
509356,100704,2023-06-15 07:26:00,Debit,47338.49,NetBanking,Rent,N,732
509357,101361,2023-04-06 16:58:00,Credit,8821.41,Card,Shopping,N,1014
509358,100972,2023-08-24 08:54:00,Debit,5021.74,Card,Salary,N,85
509359,100362,2023-02-26 07:59:00,Debit,30015.75,Branch,Fuel,Y,988
509360,100796,2023-04-27 23:32:00,Debit,28006.58,Card,Fuel,N,924
509361,100432,2023-09-21 00:00:00,Debit,14806.17,UPI,Salary,N,1127
509362,100675,2023-09-06 12:52:00,Debit,4885.51,ATM,Rent,N,460
509363,100859,2023-03-26 13:07:00,Debit,35974.13,UPI,Electronics,N,522
509364,101430,2023-01-20 02:12:00,Debit,3047.55,UPI,Salary,N,982
509365,101014,2023-06-09 04:00:00,Debit,769.42,ATM,Groceries,N,109
509366,101401,2023-07-05 16:17:00,Credit,23990.06,UPI,Fuel,N,1153
509367,101176,2023-10-16 08:35:00,Credit,12539.97,NetBanking,Groceries,N,667
509368,101346,2023-05-27 06:44:00,Debit,4344.75,UPI,Groceries,N,747
509369,101238,2023-04-03 00:21:00,Debit,16770.71,ATM,Groceries,N,786
509370,100576,2023-06-24 07:26:00,Debit,21932.51,Card,Salary,N,996
509371,101089,2023-07-03 10:11:00,Debit,28021.08,Card,Salary,N,393
509372,100893,2023-12-05 22:31:00,Debit,5071.92,Card,Groceries,N,294
509373,100270,2023-03-03 05:51:00,Credit,488.81,ATM,Salary,N,216
509374,101124,2023-08-12 01:17:00,Debit,10801.44,NetBanking,Groceries,N,463
509375,101129,2023-03-17 21:13:00,Credit,29177.32,UPI,Groceries,N,327
509376,101155,2023-02-23 18:25:00,Credit,3594.52,Card,Shopping,N,717
509377,101413,2023-05-05 16:29:00,Debit,8300.04,NetBanking,Electronics,N,1106
509378,101345,2023-05-06 11:26:00,Debit,4544.2,UPI,Shopping,N,208
509379,100438,2023-02-07 19:37:00,Debit,301.79,NetBanking,Electronics,N,917
509380,101043,2023-12-08 16:33:00,Debit,34419.01,Card,Electronics,N,429
509381,100225,2023-12-16 20:48:00,Debit,2276.31,Card,Rent,N,14
509382,100990,2023-02-24 22:06:00,Debit,21935.77,UPI,Fuel,N,1095
509383,100460,2023-04-16 00:59:00,Debit,6483.56,NetBanking,Salary,N,715
509384,100394,2023-02-12 05:53:00,Debit,4979.35,UPI,Electronics,N,902
509385,101250,2023-02-09 16:35:00,Debit,42560.61,ATM,Fuel,N,822
509386,100912,2023-11-20 11:23:00,Debit,16159.1,Card,Fuel,N,689
509387,101384,2023-08-18 05:12:00,Debit,17519.58,NetBanking,Shopping,N,1097
509388,101454,2023-04-25 10:56:00,Debit,21485.07,UPI,Salary,N,259
509389,100015,2023-09-15 13:25:00,Debit,6353.96,UPI,Shopping,N,771
509390,100560,2023-03-08 03:25:00,Credit,12540.16,NetBanking,Rent,N,724
509391,101004,2023-08-23 10:15:00,Credit,4825.25,ATM,Groceries,Y,237
509392,100414,2023-01-12 23:35:00,Debit,27085.52,UPI,Electronics,N,806
509393,101379,2023-05-18 14:37:00,Debit,13818.41,UPI,Rent,N,678
509394,101481,2023-08-27 00:45:00,Credit,4283.94,Card,Salary,N,181
509395,100999,2023-10-31 22:43:00,Debit,34602.58,ATM,Rent,N,25
509396,101220,2023-07-16 12:29:00,Debit,13142.54,NetBanking,Shopping,N,441
509397,100115,2023-07-03 19:13:00,Credit,10348.86,UPI,Fuel,N,979
509398,101441,2023-01-30 22:37:00,Debit,626.44,NetBanking,Rent,N,705
509399,101376,2023-04-20 17:24:00,Debit,36186.22,NetBanking,Electronics,N,614
509400,100976,2023-05-01 20:31:00,Credit,45734.16,ATM,Rent,N,69
509401,101099,2023-10-17 00:05:00,Debit,12503.56,UPI,Rent,N,409
509402,100036,2023-10-20 05:05:00,Credit,8864.75,NetBanking,Fuel,N,872
509403,100242,2023-03-19 22:30:00,Debit,6784.12,UPI,Shopping,N,848
509404,100063,2023-09-24 14:57:00,Debit,4780.6,ATM,Rent,N,1093
509405,100666,2023-01-13 23:35:00,Debit,12918.39,ATM,Fuel,N,636
509406,100509,2023-12-21 15:39:00,Credit,2156.12,NetBanking,Electronics,N,155
509407,100188,2023-07-27 19:20:00,Debit,37831.78,ATM,Electronics,N,3
509408,100735,2023-05-31 22:00:00,Debit,3003.02,ATM,Groceries,N,88
509409,100093,2023-09-22 22:05:00,Credit,20627.6,NetBanking,Shopping,N,1175
509410,100005,2023-07-04 15:31:00,Debit,5598.45,Branch,Groceries,N,58
509411,101462,2023-03-03 15:04:00,Debit,3944.13,ATM,Fuel,N,276
509412,101190,2023-01-04 01:50:00,Debit,12342.24,ATM,Groceries,N,442
509413,101470,2023-03-15 08:35:00,Credit,21830.53,NetBanking,Groceries,N,36
509414,100025,2023-03-30 22:25:00,Credit,19559.79,NetBanking,Salary,N,1150
